date,customerId,customerId,paymentPeriod,loanAmount,currencyType,evaluationChannel,interest_rate
2022-09-10,159205065,CUS15920506560,60,16559,USD,WEB PAGE,0.099
2022-09-10,345393851,CUS34539385136,36,15000,USD,WEB PAGE,0.119
2022-09-10,551686594,CUS55168659424,24,12871,USD,AGENCY,0.115
2022-09-10,672384265,CUS67238426548,48,30000,USD,AGENCY,0.099
2022-09-10,458643681,CUS45864368160,60,48000,USD,WEB PAGE,0.115
2022-09-10,410742746,CUS41074274636,36,12000,USD,WEB PAGE,0.15
2022-09-10,690748212,CUS69074821260,60,35000,USD,WEB PAGE,0.14
2022-09-10,270792909,CUS27079290960,60,55000,USD,WEB PAGE,0.105
2022-09-10,845828360,CUS84582836048,48,40000,USD,WEB PAGE,0.105
2022-09-10,448131410,CUS44813141036,36,47640,USD,AGENCY,0.105
2022-09-10,416303128,CUS41630312824,24,5500,USD,WEB PAGE,0.21
2022-09-10,272580914,CUS27258091424,24,25000,USD,AGENCY,0.215
2022-09-10,178643572,CUS17864357260,60,60000,USD,WEB PAGE,0.105
2022-09-10,296533736,CUS29653373636,36,20000,USD,WEB PAGE,0.135
2022-09-10,912713824,CUS91271382460,60,6000,USD,WEB PAGE,0.12
2022-09-10,197306210,CUS19730621060,60,80000,USD,WEB PAGE,0.109
2022-09-10,248593942,CUS24859394260,60,30000,USD,WEB PAGE,0.099
2022-09-10,617597001,CUS61759700112,12,6000,USD,WEB PAGE,0.105
2022-09-10,809796959,CUS80979695960,60,61000,USD,AGENCY,0.105
2022-09-10,345580272,CUS34558027260,60,30000,USD,WEB PAGE,0.14
2022-09-10,877559595,CUS87755959560,60,22860,USD,WEB PAGE,0.109
2022-09-10,670950146,CUS67095014648,48,20000,USD,WEB PAGE,0.165
2022-09-10,515636760,CUS51563676060,60,40100,USD,WEB PAGE,0.109
2022-09-10,584061842,CUS58406184260,60,27498,USD,WEB PAGE,0.099
2022-09-10,842428795,CUS84242879524,24,5000,USD,WEB PAGE,0.119
2022-09-10,554455192,CUS55445519248,48,15000,USD,WEB PAGE,0.099
2022-09-10,653232243,CUS65323224336,36,19500,USD,WEB PAGE,0.115
2022-09-10,159022855,CUS15902285524,24,1000,USD,WEB PAGE,0.225
2022-09-10,807432181,CUS80743218124,24,20000,USD,WEB PAGE,0.14
2022-09-10,896408551,CUS89640855160,60,58000,USD,WEB PAGE,0.155
2022-09-10,993613907,CUS99361390760,60,79000,USD,WEB PAGE,0.119
2022-09-10,368180130,CUS36818013060,60,11400,USD,WEB PAGE,0.185
2022-09-10,135023395,CUS13502339560,60,35000,USD,WEB PAGE,0.099
2022-09-10,925611064,CUS92561106460,60,59000,USD,WEB PAGE,0.099
2022-09-10,585838071,CUS58583807148,48,50000,USD,WEB PAGE,0.099
2022-09-10,913904989,CUS91390498948,48,30000,USD,WEB PAGE,0.099
2022-09-10,209700226,CUS20970022636,36,32200,USD,WEB PAGE,0.125
2022-09-10,205424818,CUS20542481824,24,3000,USD,AGENCY,0.155
2022-09-10,476558986,CUS47655898660,60,100000,USD,WEB PAGE,0.145
2022-09-10,178484184,CUS17848418436,36,16000,USD,WEB PAGE,0.105
2022-09-10,149383471,CUS14938347136,36,13000,USD,AGENCY,0.099
2022-09-10,479710614,CUS47971061460,60,49100,USD,AGENCY,0.155
2022-09-10,738151932,CUS73815193248,48,12245,USD,WEB PAGE,0.099
2022-09-10,459651187,CUS45965118760,60,34500,USD,WEB PAGE,0.099
2022-09-10,819508444,CUS81950844460,60,47000,USD,WEB PAGE,0.105
2022-09-10,374003604,CUS37400360460,60,36720.11,USD,WEB PAGE,0.109
2022-09-10,185173998,CUS18517399860,60,120000,USD,AGENCY,0.105
2022-09-10,886479788,CUS88647978824,24,49800,USD,WEB PAGE,0.105
2022-09-10,918281643,CUS91828164360,60,68000,USD,WEB PAGE,0.105
2022-09-10,861838016,CUS86183801660,60,37000,USD,WEB PAGE,0.215
2022-09-10,441212832,CUS44121283260,60,16200,USD,WEB PAGE,0.205
2022-09-10,205951124,CUS20595112424,24,6550,USD,AGENCY,0.105
2022-09-10,283916220,CUS28391622060,60,50000,USD,WEB PAGE,0.109
2022-09-10,888096626,CUS88809662660,60,45500,USD,AGENCY,0.099
2022-09-10,366018423,CUS36601842336,36,23500,USD,WEB PAGE,0.129
2022-09-10,980801831,CUS98080183112,12,6000,USD,WEB PAGE,0.099
2022-09-10,186546138,CUS18654613824,24,10500,USD,WEB PAGE,0.099
2022-09-10,749608086,CUS74960808636,36,5500,USD,WEB PAGE,0.175
2022-09-10,779205300,CUS77920530036,36,5000,USD,WEB PAGE,0.135
2022-09-10,366606701,CUS36660670136,36,7000,USD,WEB PAGE,0.135
2022-09-10,808096057,CUS80809605760,60,16900,USD,WEB PAGE,0.16
2022-09-10,164255147,CUS16425514748,48,70000,USD,WEB PAGE,0.145
2022-09-10,794533467,CUS79453346760,60,52000,USD,AGENCY,0.165
2022-09-10,257975467,CUS25797546712,12,3000,USD,WEB PAGE,0.099
2022-09-10,248423217,CUS24842321760,60,38000,USD,WEB PAGE,0.135
2022-09-10,716672306,CUS71667230612,12,10000,USD,AGENCY,0.165
2022-09-10,601362174,CUS60136217436,36,7500,USD,WEB PAGE,0.105
2022-09-10,340374262,CUS34037426260,60,13500,USD,WEB PAGE,0.225
2022-09-10,147351965,CUS14735196536,36,10000,USD,WEB PAGE,0.185
2022-09-10,979452496,CUS97945249648,48,40000,USD,AGENCY,0.109
2022-09-10,594504640,CUS59450464060,60,46500,USD,WEB PAGE,0.099
2022-09-10,523333822,CUS52333382260,60,29600,USD,WEB PAGE,0.129
2022-09-10,552890956,CUS55289095660,60,55100,USD,WEB PAGE,0.099
2022-09-10,383254213,CUS38325421360,60,120000,USD,WEB PAGE,0.099
2022-09-10,413531808,CUS41353180860,60,30000,USD,WEB PAGE,0.119
2022-09-10,189987764,CUS18998776424,24,15000,USD,AGENCY,0.119
2022-09-10,302648235,CUS30264823560,60,21900,USD,WEB PAGE,0.14
2022-09-10,952568702,CUS95256870224,24,5000,USD,WEB PAGE,0.18
2022-09-10,774943492,CUS77494349248,48,25000,USD,AGENCY,0.119
2022-09-10,597904548,CUS59790454860,60,25000,USD,WEB PAGE,0.119
2022-09-10,685025450,CUS68502545036,36,18300,USD,WEB PAGE,0.115
2022-09-10,426400181,CUS42640018136,36,7000,USD,WEB PAGE,0.119
2022-09-10,937593028,CUS93759302860,60,52700,USD,AGENCY,0.205
2022-09-10,716736357,CUS71673635760,60,50000,USD,WEB PAGE,0.215
2022-09-10,191651836,CUS19165183660,60,35000,USD,AGENCY,0.155
2022-09-10,302176655,CUS30217665548,48,51200,USD,WEB PAGE,0.109
2022-09-10,260540111,CUS26054011148,48,15991,USD,WEB PAGE,0.129
2022-09-10,834921121,CUS83492112136,36,11000,USD,WEB PAGE,0.105
2022-09-10,356053453,CUS35605345360,60,14800,USD,WEB PAGE,0.21
2022-09-10,429123158,CUS42912315848,48,30520,USD,WEB PAGE,0.145
2022-09-10,645330795,CUS64533079548,48,60500,USD,WEB PAGE,0.13
2022-09-10,195508063,CUS19550806348,48,60500,USD,WEB PAGE,0.22
2022-09-10,552501015,CUS55250101560,60,65000,USD,WEB PAGE,0.109
2022-09-10,495670278,CUS49567027824,24,5000,USD,WEB PAGE,0.099
2022-09-10,468188199,CUS46818819924,24,33000,USD,AGENCY,0.149
2022-09-10,646072249,CUS64607224948,48,17500,USD,WEB PAGE,0.155
2022-09-10,343298042,CUS34329804248,48,36500,USD,WEB PAGE,0.33
2022-09-10,326364081,CUS32636408148,48,24999,USD,WEB PAGE,0.2
2022-09-10,281391987,CUS28139198724,24,3000,USD,WEB PAGE,0.23
2022-09-10,802414458,CUS80241445812,12,3000,USD,WEB PAGE,0.225
2022-09-10,475283445,CUS47528344524,24,15520,USD,WEB PAGE,0.145
2022-09-10,486505875,CUS48650587560,60,20000,USD,AGENCY,0.135
2022-09-10,574962856,CUS57496285660,60,30000,USD,AGENCY,0.135
2022-09-10,519877929,CUS51987792960,60,24700,USD,WEB PAGE,0.109
2022-09-10,708834602,CUS70883460260,60,30000,USD,WEB PAGE,0.135
2022-09-10,848842689,CUS84884268960,60,63000,USD,WEB PAGE,0.145
2022-09-10,263414408,CUS26341440860,60,8000,USD,WEB PAGE,0.099
2022-09-10,432968601,CUS43296860160,60,35000,USD,WEB PAGE,0.109
2022-09-10,310314902,CUS31031490260,60,37250,USD,WEB PAGE,0.129
2022-09-10,993391606,CUS99339160648,48,12000,USD,WEB PAGE,0.175
2022-09-10,913919726,CUS91391972660,60,19000,USD,WEB PAGE,0.105
2022-09-10,787555565,CUS78755556524,24,8000,USD,WEB PAGE,0.115
2022-09-10,167653903,CUS16765390360,60,90000,USD,WEB PAGE,0.099
2022-09-10,943315923,CUS94331592360,60,21000,USD,AGENCY,0.119
2022-09-10,989893851,CUS98989385124,24,9000,USD,WEB PAGE,0.155
2022-09-10,798547311,CUS79854731160,60,45000,USD,WEB PAGE,0.16
2022-09-10,363358681,CUS36335868160,60,30000,USD,WEB PAGE,0.135
2022-09-10,700307940,CUS70030794060,60,11000,USD,WEB PAGE,0.14
2022-09-10,385922260,CUS38592226048,48,20000,USD,WEB PAGE,0.2
2022-09-10,748702658,CUS74870265860,60,26000,USD,WEB PAGE,0.19
2022-09-10,169359361,CUS16935936160,60,10000,USD,WEB PAGE,0.21
2022-09-10,763670075,CUS76367007512,12,5000,USD,WEB PAGE,0.105
2022-09-10,415623816,CUS41562381660,60,46400,USD,WEB PAGE,0.099
2022-09-10,458239460,CUS45823946048,48,31000,USD,WEB PAGE,0.165
2022-09-10,829012087,CUS82901208748,48,10000,USD,WEB PAGE,0.099
2022-09-10,321380143,CUS32138014360,60,50000,USD,WEB PAGE,0.104
2022-09-10,500813189,CUS50081318960,60,95000,USD,WEB PAGE,0.099
2022-09-10,578642407,CUS57864240748,48,70000,USD,WEB PAGE,0.145
2022-09-10,526361039,CUS52636103960,60,46000,USD,AGENCY,0.105
2022-09-10,224937055,CUS22493705560,60,47000,USD,WEB PAGE,0.099
2022-09-10,373200284,CUS37320028436,36,25000,USD,WEB PAGE,0.109
2022-09-10,396349334,CUS39634933436,36,24000,USD,WEB PAGE,0.135
2022-09-10,578936153,CUS57893615360,60,6700,USD,WEB PAGE,0.285
2022-09-10,161666691,CUS16166669160,60,12000,USD,AGENCY,0.099
2022-09-10,436596431,CUS43659643160,60,19000,USD,WEB PAGE,0.2
2022-09-10,792854534,CUS79285453460,60,3000,USD,WEB PAGE,0.21
2022-09-10,779574688,CUS77957468860,60,92400,USD,AGENCY,0.135
2022-09-10,624525820,CUS62452582060,60,92400,USD,AGENCY,0.125
2022-09-10,963329633,CUS96332963360,60,55000,USD,WEB PAGE,0.135
2022-09-10,257757547,CUS25775754736,36,15000,USD,AGENCY,0.129
2022-09-10,283421017,CUS28342101760,60,25700,USD,WEB PAGE,0.129
2022-09-10,981450253,CUS98145025336,36,15000,USD,WEB PAGE,0.105
2022-09-10,951990662,CUS95199066212,12,3000,USD,WEB PAGE,0.145
2022-09-10,702929636,CUS70292963624,24,5500,USD,WEB PAGE,0.125
2022-09-10,736227822,CUS73622782224,24,20000,USD,WEB PAGE,0.19
2022-09-10,674699066,CUS67469906660,60,45900,USD,AGENCY,0.105
2022-09-10,477947657,CUS47794765760,60,55000,USD,WEB PAGE,0.175
2022-09-10,586878440,CUS58687844060,60,13940,USD,WEB PAGE,0.23
2022-09-10,835836856,CUS83583685660,60,50000,USD,WEB PAGE,0.215
2022-09-10,504911383,CUS50491138336,36,30000,USD,AGENCY,0.14
2022-09-10,878525078,CUS87852507860,60,37338.65,USD,WEB PAGE,0.21
2022-09-10,264490961,CUS26449096160,60,46300,USD,WEB PAGE,0.099
2022-09-10,814387840,CUS81438784036,36,10000,USD,WEB PAGE,0.145
2022-09-10,355830494,CUS35583049436,36,5000,USD,WEB PAGE,0.145
2022-09-10,586840545,CUS58684054536,36,6000,USD,WEB PAGE,0.2
2022-09-10,467519670,CUS46751967060,60,30000,USD,WEB PAGE,0.215
2022-09-10,997410691,CUS99741069136,36,25000,USD,WEB PAGE,0.099
2022-09-10,980686805,CUS98068680560,60,77762,USD,WEB PAGE,0.099
2022-09-10,401861371,CUS40186137136,36,22000,USD,WEB PAGE,0.125
2022-09-10,305392931,CUS30539293124,24,7000,USD,AGENCY,0.215
2022-09-10,496968376,CUS49696837660,60,21000,USD,WEB PAGE,0.099
2022-09-10,511880411,CUS51188041124,24,12862,USD,AGENCY,0.119
2022-09-10,316868599,CUS31686859936,36,21654,USD,WEB PAGE,0.099
2022-09-10,727489002,CUS72748900260,60,47800,USD,WEB PAGE,0.109
2022-09-10,455390079,CUS45539007960,60,20140,USD,WEB PAGE,0.125
2022-09-10,389532228,CUS38953222824,24,3500,USD,WEB PAGE,0.21
2022-09-10,854438089,CUS85443808960,60,24215.62,USD,WEB PAGE,0.195
2022-09-10,807607697,CUS80760769760,60,28000,USD,AGENCY,0.165
2022-09-10,992490724,CUS99249072460,60,35000,USD,WEB PAGE,0.119
2022-09-10,332724759,CUS33272475948,48,30000,USD,WEB PAGE,0.119
2022-09-10,385617280,CUS38561728012,12,4000,USD,WEB PAGE,0.099
2022-09-10,608507499,CUS60850749936,36,7100,USD,WEB PAGE,0.16
2022-09-10,139976272,CUS13997627212,12,10000,USD,WEB PAGE,0.2
2022-09-10,303121631,CUS30312163148,48,15000,USD,WEB PAGE,0.195
2022-09-10,932064742,CUS93206474260,60,50000,USD,WEB PAGE,0.145
2022-09-10,652733713,CUS65273371348,48,63000,USD,WEB PAGE,0.099
2022-09-10,399412282,CUS39941228260,60,40000,USD,WEB PAGE,0.165
2022-09-10,350825127,CUS35082512712,12,11667,USD,WEB PAGE,0.135
2022-09-10,811407718,CUS81140771860,60,30000,USD,WEB PAGE,0.145
2022-09-10,115285363,CUS11528536360,60,15500,USD,WEB PAGE,0.165
2022-09-10,273413628,CUS27341362836,36,27490,USD,WEB PAGE,0.099
2022-09-10,725991351,CUS72599135148,48,6000,USD,WEB PAGE,0.115
2022-09-10,859779204,CUS85977920460,60,25500,USD,WEB PAGE,0.104
2022-09-10,660783838,CUS66078383860,60,90000,USD,AGENCY,0.099
2022-09-10,218790777,CUS21879077736,36,19900,USD,WEB PAGE,0.099
2022-09-10,968197001,CUS96819700112,12,7000,USD,WEB PAGE,0.2
2022-09-10,997152665,CUS99715266548,48,38000,USD,WEB PAGE,0.119
2022-09-10,880251706,CUS88025170660,60,90770,USD,WEB PAGE,0.2
2022-09-10,198146201,CUS19814620160,60,45710,USD,WEB PAGE,0.195
2022-09-10,871379850,CUS87137985060,60,20300,USD,WEB PAGE,0.104
2022-09-10,306451483,CUS30645148360,60,25000,USD,WEB PAGE,0.134
2022-09-10,882382076,CUS88238207612,12,2000,USD,WEB PAGE,0.11
2022-09-10,654829501,CUS65482950124,24,5000,USD,WEB PAGE,0.135
2022-09-10,319747189,CUS31974718936,36,20000,USD,WEB PAGE,0.135
2022-09-10,775434676,CUS77543467624,24,8000,USD,WEB PAGE,0.13
2022-09-10,805955188,CUS80595518824,24,2500,USD,WEB PAGE,0.195
2022-09-10,139593885,CUS13959388548,48,42000,USD,WEB PAGE,0.21
2022-09-10,992256266,CUS99225626648,48,25000,USD,WEB PAGE,0.145
2022-09-10,824860839,CUS82486083960,60,140000,USD,WEB PAGE,0.135
2022-09-10,885409958,CUS88540995836,36,20000,USD,WEB PAGE,0.099
2022-09-10,112070057,CUS11207005712,12,9445,USD,WEB PAGE,0.135
2022-09-10,731577243,CUS73157724312,12,4500,USD,WEB PAGE,0.135
2022-09-10,203582177,CUS20358217760,60,4000,USD,WEB PAGE,0.099
2022-09-10,992502442,CUS99250244212,12,17004,USD,WEB PAGE,0.119
2022-09-10,769528688,CUS76952868860,60,28800,USD,AGENCY,0.145
2022-09-10,316095325,CUS31609532524,24,10000,USD,WEB PAGE,0.105
2022-09-10,969335535,CUS96933553560,60,17600,USD,WEB PAGE,0.125
2022-09-10,287153678,CUS28715367848,48,35000,USD,AGENCY,0.195
2022-09-10,680406690,CUS68040669048,48,13000,USD,WEB PAGE,0.225
2022-09-10,925431965,CUS92543196548,48,5000,USD,WEB PAGE,0.165
2022-09-10,801936131,CUS80193613160,60,71150,USD,WEB PAGE,0.099
2022-09-10,128273902,CUS12827390236,36,27000,USD,AGENCY,0.099
2022-09-10,277313528,CUS27731352848,48,14000,USD,AGENCY,0.099
2022-09-10,421283257,CUS42128325748,48,30728,USD,WEB PAGE,0.099
2022-09-10,774146257,CUS77414625760,60,42000,USD,AGENCY,0.115
2022-09-10,891669096,CUS89166909624,24,5000,USD,AGENCY,0.125
2022-09-10,695437512,CUS69543751224,24,5000,USD,WEB PAGE,0.16
2022-09-10,111562050,CUS11156205060,60,60000,USD,WEB PAGE,0.195
2022-09-10,944202637,CUS94420263736,36,30000,USD,WEB PAGE,0.17
2022-09-10,185413667,CUS18541366760,60,27000,USD,WEB PAGE,0.2
2022-09-10,184463907,CUS18446390760,60,44932.83,USD,WEB PAGE,0.185
2022-09-10,618892543,CUS61889254336,36,10000,USD,WEB PAGE,0.125
2022-09-10,197497049,CUS19749704936,36,10000,USD,WEB PAGE,0.135
2022-09-10,743880739,CUS74388073936,36,13500,USD,WEB PAGE,0.105
2022-09-10,950529178,CUS95052917860,60,21000,USD,WEB PAGE,0.195
2022-09-10,259193075,CUS25919307536,36,8000,USD,WEB PAGE,0.16
2022-09-10,368247789,CUS36824778960,60,40300,USD,AGENCY,0.2
2022-09-10,537143389,CUS53714338960,60,10000,USD,WEB PAGE,0.154
2022-09-10,751710830,CUS75171083036,36,48200,USD,AGENCY,0.119
2022-09-10,780110115,CUS78011011536,36,15000,USD,WEB PAGE,0.114
2022-09-10,380577433,CUS38057743360,60,70000,USD,WEB PAGE,0.105
2022-09-10,607636238,CUS60763623824,24,7500,USD,WEB PAGE,0.195
2022-09-10,694377622,CUS69437762260,60,20200,USD,AGENCY,0.119
2022-09-10,995758969,CUS99575896960,60,20200,USD,WEB PAGE,0.119
2022-09-10,140711841,CUS14071184148,48,13000,USD,WEB PAGE,0.245
2022-09-10,269723474,CUS26972347448,48,60000,USD,AGENCY,0.205
2022-09-10,783854385,CUS78385438548,48,15000,USD,WEB PAGE,0.195
2022-09-10,900270780,CUS90027078060,60,48000,USD,WEB PAGE,0.185
2022-09-10,567672834,CUS56767283460,60,50000,USD,WEB PAGE,0.145
2022-09-10,194628788,CUS19462878860,60,90000,USD,AGENCY,0.105
2022-09-10,463677589,CUS46367758948,48,20000,USD,WEB PAGE,0.19
2022-09-10,451378069,CUS45137806924,24,14385.48,USD,WEB PAGE,0.119
2022-09-10,598694043,CUS59869404348,48,25000,USD,WEB PAGE,0.099
2022-09-10,905410868,CUS90541086824,24,6000,USD,WEB PAGE,0.135
2022-09-10,229215289,CUS22921528924,24,7580,USD,WEB PAGE,0.155
2022-09-10,122763667,CUS12276366748,48,40000,USD,WEB PAGE,0.135
2022-09-10,499916762,CUS49991676236,36,5000,USD,WEB PAGE,0.22
2022-09-10,392308847,CUS39230884724,24,15000,USD,AGENCY,0.215
2022-09-10,625706409,CUS62570640936,36,15000,USD,WEB PAGE,0.215
2022-09-10,465042737,CUS46504273760,60,10339,USD,WEB PAGE,0.105
2022-09-10,288186564,CUS28818656460,60,29694,USD,WEB PAGE,0.119
2022-09-10,419828781,CUS41982878124,24,10000,USD,WEB PAGE,0.135
2022-09-10,900311252,CUS90031125236,36,15000,USD,AGENCY,0.175
2022-09-10,137232263,CUS13723226360,60,16000,USD,WEB PAGE,0.099
2022-09-10,476142539,CUS47614253960,60,28000,USD,AGENCY,0.195
2022-09-10,209031479,CUS20903147948,48,15500,USD,WEB PAGE,0.18
2022-09-10,362242715,CUS36224271548,48,9400,USD,WEB PAGE,0.185
2022-09-10,545220389,CUS54522038948,48,20000,USD,AGENCY,0.175
2022-09-10,394353290,CUS39435329060,60,50000,USD,WEB PAGE,0.105
2022-09-10,527928395,CUS52792839536,36,50000,USD,AGENCY,0.099
2022-09-10,224877755,CUS22487775524,24,2300,USD,WEB PAGE,0.114
2022-09-10,920963693,CUS92096369360,60,45000,USD,WEB PAGE,0.135
2022-09-10,941405278,CUS94140527860,60,24400,USD,WEB PAGE,0.105
2022-09-10,867162602,CUS86716260224,24,2000,USD,WEB PAGE,0.205
2022-09-10,813400788,CUS81340078848,48,6500,USD,WEB PAGE,0.195
2022-09-10,752843594,CUS75284359424,24,2400,USD,WEB PAGE,0.18
2022-09-10,596865068,CUS59686506860,60,66900,USD,AGENCY,0.099
2022-09-10,165581722,CUS16558172260,60,28535,USD,WEB PAGE,0.16
2022-09-10,258742113,CUS25874211360,60,23000,USD,WEB PAGE,0.135
2022-09-10,216604517,CUS21660451724,24,10000,USD,WEB PAGE,0.099
2022-09-10,955018201,CUS95501820160,60,47600,USD,WEB PAGE,0.135
2022-09-10,740497744,CUS74049774460,60,92300,USD,AGENCY,0.099
2022-09-10,679227272,CUS67922727248,48,10000,USD,WEB PAGE,0.155
2022-09-10,453862987,CUS45386298736,36,37840,USD,WEB PAGE,0.14
2022-09-10,451904981,CUS45190498124,24,17490,USD,WEB PAGE,0.13
2022-09-10,754525557,CUS75452555736,36,15000,USD,WEB PAGE,0.099
2022-09-10,783010606,CUS78301060624,24,20000,USD,WEB PAGE,0.16
2022-09-10,172850286,CUS17285028624,24,12000,USD,WEB PAGE,0.119
2022-09-10,363215800,CUS36321580048,48,27500,USD,WEB PAGE,0.099
2022-09-10,450230340,CUS45023034060,60,36000,USD,AGENCY,0.15
2022-09-10,383477612,CUS38347761248,48,40000,USD,WEB PAGE,0.105
2022-09-10,392810381,CUS39281038148,48,16877,USD,AGENCY,0.099
2022-09-10,269221075,CUS26922107560,60,16000,USD,WEB PAGE,0.099
2022-09-10,820702308,CUS82070230836,36,35000,USD,WEB PAGE,0.14
2022-09-10,627112566,CUS62711256636,36,20050,USD,MAIL OFFER,0.105
2022-09-10,909062476,CUS90906247648,48,22150,USD,WEB PAGE,0.109
2022-09-10,295708289,CUS29570828960,60,41000,USD,AGENCY,0.165
2022-09-10,863139962,CUS86313996260,60,18000,USD,WEB PAGE,0.105
2022-09-10,442594293,CUS44259429336,36,15000,USD,WEB PAGE,0.19
2022-09-10,872952126,CUS87295212624,24,8000,USD,WEB PAGE,0.099
2022-09-10,535755666,CUS53575566660,60,30000,USD,WEB PAGE,0.125
2022-09-10,365296091,CUS36529609160,60,17700,USD,WEB PAGE,0.18
2022-09-10,266237610,CUS26623761060,60,9238,USD,WEB PAGE,0.21
2022-09-10,958590321,CUS95859032160,60,63536.35,USD,WEB PAGE,0.119
2022-09-10,941095560,CUS94109556048,48,26855,USD,WEB PAGE,0.14
2022-09-10,441111492,CUS44111149224,24,11000,USD,WEB PAGE,0.104
2022-09-10,977695998,CUS97769599836,36,26200,USD,WEB PAGE,0.099
2022-09-10,565152263,CUS56515226348,48,60000,USD,WEB PAGE,0.099
2022-09-10,122208492,CUS12220849260,60,80000,USD,AGENCY,0.2
2022-09-10,166238837,CUS16623883736,36,5000,USD,WEB PAGE,0.15
2022-09-10,982796519,CUS98279651960,60,40000,USD,WEB PAGE,0.185
2022-09-10,114869809,CUS11486980924,24,3500,USD,WEB PAGE,0.135
2022-09-10,668252394,CUS66825239436,36,34000,USD,WEB PAGE,0.13
2022-09-10,722144574,CUS72214457424,24,15000,USD,AGENCY,0.13
2022-09-10,905225191,CUS90522519160,60,80000,USD,AGENCY,0.119
2022-09-10,218760544,CUS21876054460,60,2500,USD,WEB PAGE,0.145
2022-09-10,475094812,CUS47509481248,48,60000,USD,AGENCY,0.105
2022-09-10,382838738,CUS38283873860,60,9568.82,USD,WEB PAGE,0.185
2022-09-10,871766329,CUS87176632936,36,13000,USD,WEB PAGE,0.145
2022-09-10,602123656,CUS60212365636,36,10000,USD,AGENCY,0.099
2022-09-10,575703035,CUS57570303524,24,8000,USD,WEB PAGE,0.18
2022-09-10,342536410,CUS34253641060,60,60000,USD,WEB PAGE,0.2
2022-09-10,232158697,CUS23215869760,60,70000,USD,AGENCY,0.125
2022-09-10,430790910,CUS43079091060,60,84000,USD,AGENCY,0.125
2022-09-10,348509799,CUS34850979960,60,10200,USD,WEB PAGE,0.13
2022-09-10,688180256,CUS68818025648,48,5000,USD,WEB PAGE,0.135
2022-09-10,941533731,CUS94153373160,60,100000,USD,AGENCY,0.18
2022-09-10,549499724,CUS54949972460,60,52500,USD,AGENCY,0.099
2022-09-10,689575128,CUS68957512812,12,8000,USD,AGENCY,0.16
2022-09-10,229102133,CUS22910213360,60,43645,USD,WEB PAGE,0.119
2022-09-10,638185693,CUS63818569360,60,47900,USD,WEB PAGE,0.125
2022-09-10,628078403,CUS62807840360,60,140000,USD,AGENCY,0.155
2022-09-10,112470563,CUS11247056360,60,35000,USD,AGENCY,0.16
2022-09-10,170838342,CUS17083834248,48,45000,USD,WEB PAGE,0.099
2022-09-10,931996433,CUS93199643348,48,13480.06,USD,WEB PAGE,0.19
2022-09-10,156972053,CUS15697205324,24,13000,USD,WEB PAGE,0.16
2022-09-10,404760083,CUS40476008360,60,22000,USD,WEB PAGE,0.175
2022-09-10,786726285,CUS78672628512,12,3000,USD,WEB PAGE,0.195
2022-09-10,937481194,CUS93748119448,48,45000,USD,AGENCY,0.125
2022-09-10,826121918,CUS82612191824,24,5000,USD,WEB PAGE,0.135
2022-09-10,807740364,CUS80774036460,60,39000,EUR,WEB PAGE,0.115
2022-09-10,345802553,CUS34580255348,48,30000,USD,WEB PAGE,0.17
2022-09-10,759053424,CUS75905342436,36,30000,USD,WEB PAGE,0.14
2022-09-10,497434578,CUS49743457836,36,9500,USD,WEB PAGE,0.135
2022-09-10,778819453,CUS77881945336,36,28000,USD,WEB PAGE,0.165
2022-09-10,302932666,CUS30293266660,60,69000,USD,WEB PAGE,0.099
2022-09-10,498106769,CUS49810676936,36,69000,USD,WEB PAGE,0.099
2022-09-10,767544586,CUS76754458624,24,13000,USD,WEB PAGE,0.165
2022-09-10,749084790,CUS74908479060,60,30000,USD,WEB PAGE,0.105
2022-09-10,506994935,CUS50699493560,60,40000,USD,WEB PAGE,0.099
2022-09-10,358271724,CUS35827172412,12,10000,USD,WEB PAGE,0.16
2022-09-10,398430045,CUS39843004536,36,30000,USD,WEB PAGE,0.12
2022-09-10,550760893,CUS55076089360,60,44000,USD,WEB PAGE,0.135
2022-09-10,150191305,CUS15019130560,60,68000,USD,WEB PAGE,0.125
2022-09-10,402797988,CUS40279798824,24,3000,USD,WEB PAGE,0.145
2022-09-10,832490204,CUS83249020460,60,100000,USD,MAIL OFFER,0.1
2022-09-10,641252525,CUS64125252560,60,55576,USD,WEB PAGE,0.134
2022-09-10,602766828,CUS60276682836,36,70000,USD,AGENCY,0.095
2022-09-10,248930838,CUS24893083812,12,5000,USD,WEB PAGE,0.134
2022-09-10,449907304,CUS44990730460,60,70000,USD,MAIL OFFER,0.1165
2022-09-10,197940316,CUS19794031660,60,100000,USD,AGENCY,0.134
2022-09-10,184930970,CUS18493097060,60,177000,USD,WEB PAGE,0.104
2022-09-10,548582372,CUS54858237260,60,250000,USD,AGENCY,0.095
2022-09-10,666375191,CUS66637519160,60,35000,USD,MAIL OFFER,0.124
2022-09-10,651046447,CUS65104644760,60,30558,USD,WEB PAGE,0.134
2022-09-10,765390874,CUS76539087460,60,92000,USD,WEB PAGE,0.134
2022-09-10,925693479,CUS92569347936,36,60000,USD,MAIL OFFER,0.1025
2022-09-10,931698334,CUS93169833460,60,140000,USD,AGENCY,0.134
2022-09-10,899312481,CUS89931248160,60,79900,USD,WEB PAGE,0.129
2022-09-10,574792181,CUS57479218160,60,100000,USD,AGENCY,0.134
